Optimum Control ID,OC Description,SalesGroup,Combined Label,Red,Yellow,Green,GHG Emission (g),N lost (g),Land Use (m^2),Freshwater Withdrawals (L),Stress-Weighted Water Use (L),GHG Emission (g) / 100g,N lost (g) / 100g,Freshwater Withdrawals (L) / 100g,Stress-Weighted Water Use (L) / 100g,Land Use (m^2) / 100g
R-71355,DNR|Wrap|Chicken Bacon Ranch,SPECIALS,Red,True,False,False,1377.4921892793604,20.749272317559846,2.806573129552433,175.01,5746.74,554.32,8.35,70.43,2312.57,1.13
R-52788,DNRlPhilly Cheese Steak,FEAST,Red,True,False,False,2919.1721611009866,23.46253638631349,8.721692208646509,126.83,4780.24,2489.7,20.01,108.17,4076.96,7.44
R-54780,DO NOT USE,FEAST,Red,True,False,False,7898.732037220313,105.96562983910368,17.187885603810273,1401.04,42016.95,789.87,10.6,140.1,4201.7,1.72
R-55810,do not use..,SPECIALS,Green,False,False,True,252.4368938237655,1.9419019671428932,0.2825253823013921,10.88,493.41,109.76,0.84,4.73,214.53,0.12
R-67030,DONUTS (Hillcrest),DESSERTS,Green,False,False,True,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.0
R-62191,DRESSED|Arugula|SIDE,FT GRILL BREAKFAST,Green,False,False,True,101.1885151020408,0.3703244897959183,0.3688489795918367,2.61,122.16,155.67,0.57,4.02,187.94,0.57
R-64331,DRIED MANGO,FT GRAB & GO,Green,False,False,True,0.4306,0.0027,0.00071,0.0,0.0,43.06,0.27,0.0,0.0,0.07
R-64911,DSRT|HAND PIE A LA MODE,FT DESSERTS,Yellow,False,True,False,456.6135674000001,1.8482176,0.4220446199999886,2.16,2004.81,399.14,1.62,1.89,1752.49,0.37
R-24630,EVENT|Bev|Strawberry Milkshake,FT BEVERAGES,Yellow,False,True,False,1172.43936,6.52176,1.053359999999964,50.05,5395.16,325.68,1.81,13.9,1498.66,0.29
R-54947,FEAT|Black bean soup|350ml,GV - CALIENTE,Green,False,False,True,595.5346386456392,2.519491859288277,3.263150172279559,4.25,800.51,143.5,0.61,1.02,192.89,0.79
R-54329,FLEX\ TofuTeriyaki bowl,FEAST,Green,False,False,True,800.0505663768116,3.3648891020280125,1.9598157874396132,243.1,1037.64,126.59,0.53,38.47,164.18,0.31
R-55840,FLEX|Baked Pasta,FEAST,Green,False,False,True,252.38495601723943,2.7104237239226165,0.0,37.37,1634.25,100.95,1.08,14.95,653.7,0.0
R-54328,FLEX|Japchae Noodles&Vegetable,FEAST,Green,False,False,True,439.86062989578426,5.27756981533256,1.0291038440615412,76.02,3633.35,127.5,1.53,22.03,1053.14,0.3
R-55948,FLEX|Mexican Yam Bowl,FEAST,Green,False,False,True,535.759751301969,2.700993302529177,1.0267888785717747,129.06,863.03,110.47,0.56,26.61,177.94,0.21
R-55947,FLEX|Ramen Bowl,FEAST,Green,False,False,True,453.0287903879778,3.254091457371,1.2341578939246172,47.11,1396.21,65.17,0.47,6.78,200.86,0.18
R-62600,FLEX|Salad|Thai Cucumber,FEAST,Green,False,False,True,178.27675527975742,1.7803568486415542,0.3744803934126186,33.57,1921.52,84.49,0.84,15.91,910.67,0.18
R-55969,FLEX|Side Salad|Strawberry vin,FEAST,Green,False,False,True,169.0558328828829,0.9083839066339068,0.6419509705159705,7.5,333.33,125.23,0.67,5.56,246.91,0.48
R-55939,FLEX|Singapore Beef plate,FEAST,Red,True,False,False,4855.10738079719,37.90080623018668,14.57428436897454,267.78,7288.94,1765.49,13.78,97.37,2650.52,5.3
R-55940,FLEX|Singapore Tofu Plate,FEAST,Green,False,False,True,387.033399605967,1.3816839731333932,0.7712749645858251,79.25,373.71,140.74,0.5,28.82,135.89,0.28
R-53848,FLEX|Spicy Caesar|SIDE,FT OASIS/CHAAT,Yellow,False,True,False,288.2139227292769,2.719836392195767,0.5501513392857142,32.41,1617.11,198.77,1.88,22.35,1115.25,0.38
R-55373,FLEX|Teriyaki Beef Bowl,FEAST,Red,True,False,False,7088.899387930804,54.63365972444157,21.454068651145764,468.62,10640.59,1284.22,9.9,84.89,1927.64,3.89
R-55970,FLEX|Vegan Pasta Bake,FEAST,Green,False,False,True,421.4407889001224,3.6188076305565233,0.4600848782157747,44.87,1967.59,109.47,0.94,11.65,511.06,0.12
R-65035,FLX| BEEF & MUSHROOM STEW,FEAST,Red,True,False,False,3151.3509047240564,25.9945185265916,9.568714791799302,134.67,4906.74,1260.54,10.4,53.87,1962.7,3.83
R-65034,FLX| BEEF& MUSHROOM STEW+1,FEAST,Red,True,False,False,3388.0384999240564,27.3272097265916,9.826461191799302,139.06,5580.22,915.69,7.39,37.58,1508.17,2.66
R-57050,FLX| Pastrami On Rye,FEAST,Red,True,False,False,4411.581831270423,34.34897948190632,12.88536424782676,190.35,7288.14,1400.5,10.9,60.43,2313.7,4.09
R-47210,FLX|Banh Mi Tofu|PTN,FT HOMESKILLET,Green,False,False,True,261.432411313364,0.8828923986175116,0.5403921870967742,2.24,68.19,71.63,0.24,0.61,18.68,0.15
R-55777,FLX|Beef Vindaloo 2.0,FEAST,Red,True,False,False,5025.410524108262,39.43804145610866,14.78977750103673,296.65,7793.71,1253.22,9.83,73.98,1943.57,3.69
R-44403,FLX|Beef Vindaloo Plate,FEAST,Red,True,False,False,5098.28868386136,39.89499889598962,14.821981904285714,300.22,7968.68,1191.19,9.32,70.14,1861.84,3.46
R-53069,FLX|Brown Rice|PTN,FT OASIS/CHAAT,Green,False,False,True,190.2525,0.4079690534294654,0.16275,118.22,348.75,126.83,0.27,78.81,232.5,0.11
R-56632,FLX|Cashew Dipping Sauce|Thai,FT SIDES ,Red,True,False,False,111.68073472183929,0.3656409706905913,0.1882751056094155,44.99,3184.97,171.82,0.56,69.22,4899.95,0.29
R-55826,FLX|Corned Beef OF Sandwich +1,FEAST,Red,True,False,False,5122.145981730004,40.72173441063533,15.507299941320008,226.7,8134.05,1897.09,15.08,83.96,3012.61,5.74
R-55830,FLX|Corned Beef Sandwich,FEAST,Red,True,False,False,5122.145981730004,40.72173441063533,15.507299941320008,226.7,8134.05,1897.09,15.08,83.96,3012.61,5.74
R-47269,FLX|Cyprus Mannoush Pork|Oas,FT OASIS/CHAAT,Red,True,False,False,2249.381142047826,29.0554894673913,4.793396784782588,407.26,13328.5,494.37,6.39,89.51,2929.34,1.05
R-47611,FLX|Cyprus Mannoush Veg|Oas,FT OASIS/CHAAT,Green,False,False,True,422.91431521110417,3.672224451927834,1.111729358270299,61.3,3201.78,87.2,0.76,12.64,660.16,0.23
R-44357,FLX|Falafel Plate,FEAST,Green,False,False,True,747.7248608916177,3.435249611268254,3.201063025164415,121.89,1744.36,136.95,0.63,22.32,319.48,0.59
R-42426,FLX|Feta Cheese|ADD,FEAST,Red,True,False,False,252.6053848,2.6450083499999995,0.29653577,44.21,2281.09,891.04,9.33,155.95,8046.31,1.05
R-57002,FLX|Fish IN Chips ,FEAST,Yellow,False,True,False,949.1239718108512,12.263778277296618,1.4050364413110237,254.13,1607.36,314.8,4.07,84.29,533.12,0.47
R-56116,FLX|Japchae V2|Street,FEAST,Green,False,False,True,538.9620168393225,6.532979744477318,1.2039974143765244,65.81,2436.04,125.93,1.53,15.38,569.17,0.28
R-62194,FLX|Kale & Cabbage Slaw|SIDE,FEAST,Green,False,False,True,140.52932354127742,1.187034028012444,0.4603792379804181,8.41,376.1,117.11,0.99,7.01,313.42,0.38
R-62494,FLX|Kettle Chips,FEAST,Green,False,False,True,50.65735,0.2507999999999999,0.0785599999999995,0.41,23.68,101.31,0.5,0.82,47.36,0.16
R-56707,FLX|Lemon Garlic Rockfish,FT OASIS/CHAAT,Red,True,False,False,912.9950878203164,10.54027285941442,1.7922071692976975,242.07,1878.8,754.54,8.71,200.06,1552.73,1.48
R-55302,FLX|Lettuce Wrap Tofu|Street,FT OASIS/CHAAT,Green,False,False,True,409.74036921521486,3.603211020657145,1.2147223533358722,23.64,920.75,90.05,0.79,5.2,202.36,0.27
R-55240,FLX|Lettuce Wrap|PORK LARB,FEAST,Yellow,False,True,False,1211.941466566576,15.824305607783216,2.9216292249397933,202.43,6168.99,283.83,3.71,47.41,1444.73,0.68
R-55221,FLX|Omelette Bar Veggie,FT OASIS/CHAAT,Red,True,False,False,1076.4590338472328,14.558421306198175,1.979768054931464,174.26,6535.76,406.21,5.49,65.76,2466.32,0.75
R-55220,FLX|Omlette w Protein,FT OASIS/CHAAT,Red,True,False,False,1644.2281588472326,22.227621306198184,3.1936730549314585,278.8,9668.28,557.37,7.53,94.51,3277.38,1.08
R-53838,FLX|Penne & Meatballs|Diner,FEAST,Yellow,False,True,False,4847.721962903327,40.18530629326561,1.1047751995656985,276.73,10775.1,480.4,3.98,27.42,1067.78,0.11
R-56708,FLX|Polenta Fries w dip|GYV,FT OASIS/CHAAT,Green,False,False,True,501.7384286319028,2.318668081592321,1.3973546709712013,16.28,600.24,104.1,0.48,3.38,124.53,0.29
R-64978,FLX|Porchetta sandwich,FEAST,Red,True,False,False,1852.829124580568,23.54791616313306,3.946254099945016,326.78,10586.27,945.32,12.01,166.72,5401.16,2.01
R-46793,FLX|Ras El  Apricot Rice,FEAST,Green,False,False,True,290.6437436405079,1.0389292082023345,0.3499320111777546,145.77,504.99,181.65,0.65,91.11,315.62,0.22
R-56877,FLX|Salad Wrap + Cashew Sauce,FT OASIS/CHAAT,Yellow,False,True,False,175.25977861265267,0.80703044468733,0.2659804230417284,76.49,3025.8,135.25,0.62,59.03,2335.02,0.21
R-51504,FLX|Seafood Pancake|STR,FEAST,Green,False,False,True,760.8032537969106,4.528732729023338,0.756875389089951,52.09,1910.79,270.75,1.61,18.54,680.0,0.27
R-56876,FLX|Side Hummus|Med,FT OASIS/CHAAT,Yellow,False,True,False,152.66545896,0.501825816,0.9739947312,11.65,820.94,169.63,0.56,12.94,912.16,1.08
R-44390,FLX|Side Marinated Olives|Med,FEAST,Red,True,False,False,165.63931130321248,0.2453759952274826,0.6568775992576084,7.72,548.27,552.13,0.82,25.73,1827.57,2.19
R-56916,FLX|SLIDERS|Surf & Turf ,FEAST,Red,True,False,False,3465.914656009631,23.30838662345429,8.752287256774348,153.17,5772.91,1216.11,8.18,53.74,2025.58,3.07
R-55827,FLX|Spring Salad Strawberry,FEAST,Green,False,False,True,147.468474025974,0.91222987012987,0.4873842857142857,7.98,337.41,81.93,0.51,4.43,187.45,0.27
R-44370,FLX|Sultana Pilaf|SIDE,FT OASIS/CHAAT,Green,False,False,True,357.810105055184,1.273447787458194,0.3798955312374582,189.96,588.14,149.09,0.53,79.15,245.06,0.16
R-51275,FLX|Teppanyaki Beef|Street,FT OASIS/CHAAT,Red,True,False,False,6855.550824809685,55.055718375040485,20.562070612325883,353.01,10326.88,2413.93,19.39,124.3,3636.23,7.24
R-56954,FLX|Traditional Bannock |SIDE,FEAST,Green,False,False,True,60.21585,0.5549999999999999,0.1869599999999962,15.82,480.99,31.86,0.29,8.37,254.49,0.1
R-55831,FLX|Turkey OF Sandwich,FEAST,Yellow,False,True,False,566.3128217300039,12.928952091307597,1.5664919413200058,65.06,899.54,269.67,6.16,30.98,428.35,0.75
R-55825,FLX|Turkey OF Sandwich +1,FEAST,Yellow,False,True,False,566.3128217300039,12.928952091307597,1.5664919413200058,65.06,899.54,269.67,6.16,30.98,428.35,0.75
R-38612,FLX|Veg Pakora w Chutney|3 pc,FT OASIS/CHAAT,Green,False,False,True,25.975517418749995,0.050925,0.0356322809375,0.9,24.47,112.94,0.22,3.91,106.39,0.15
R-47211,FLX|Viet Spng Roll + Nuoc Cham,FT OASIS/CHAAT,Green,False,False,True,72.77458853145015,0.195423374260805,0.1838637461064014,2.09,98.37,102.5,0.28,2.94,138.55,0.26
R-56955,FLX|West coast Chowder AR,FEAST,Green,False,False,True,435.55564679972656,5.758404137488942,0.6149507412595434,108.71,934.28,184.1,2.43,45.95,394.9,0.26
R-51272,FLX|WW Penne & Cheese|Diner,FT OASIS/CHAAT,Green,False,False,True,891.0184225248236,8.441731878211373,1.2879319386831902,128.26,5752.68,111.8,1.06,16.09,721.79,0.16
R-64755,FNH|Funfetti cake|PTN,FT HOMESKILLET,Green,False,False,True,279.5296481818182,1.9871145454545456,0.3720664545454525,23.1,1048.93,164.52,1.17,13.6,617.35,0.22
R-64405,FNH|Moroccan Beet Salad|SIDE,FT HOMESKILLET,Green,False,False,True,90.00786731683888,2.0890162846368545,0.1294218576266405,3.7,108.4,51.43,1.19,2.11,61.94,0.07
R-67546,FNO|Baked 4 Cheese Penne|PTN,FT GRILL FREATURES,Yellow,False,True,False,523.4685688632957,4.77266178274499,1.0717426979691893,96.36,4307.76,174.49,1.59,32.12,1435.92,0.36
R-50859,FNO|Flatbread|Bruschetta,MERCANTE - FOOD,Yellow,False,True,False,454.1288291831216,4.5890448879988615,0.6523676946594763,75.98,3520.38,211.22,2.13,35.34,1637.39,0.3
R-54005,FREE|Coffee|12 oz|United Way,~United Way,Green,False,False,True,633.8192557894849,0.7105615789473703,0.0,3.77,565.98,161.65,0.18,0.96,144.35,0.0
R-47000,FREE|Green-To-Go|Apple Asst,FT GRAB & GO,Green,False,False,True,65.17414655719982,0.4913995970523304,0.1110199089636746,20.84,186.5,35.81,0.27,11.45,102.47,0.06
R-47006,FREE|Green-To-Go|Banana,FT GRAB & GO,Red,True,False,False,2561.4,9.72,6.948,3.6,112.68,2170.68,8.24,3.05,95.49,5.89
R-47001,FREE|Green-To-Go|Fruit,FT GRAB & GO,Red,True,False,False,891.845372416655,3.518178131661628,2.3320056546867205,9.77,158.32,621.4,2.45,6.81,110.31,1.62
R-47027,FREE|Green-To-Go|Orange,FT GRAB & GO,Green,False,False,True,51.64018502434634,0.3536998974270298,0.0,4.9,176.26,39.42,0.27,3.74,134.55,0.0
R-64350,FRESH FRUIT TART,FT DESSERTS,Yellow,False,True,False,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49
R-24109,FRUIT|Apple|Ambrosia,FT GRAB & GO,Green,False,False,True,65.17414655719982,0.4913995970523304,0.1110199089636746,20.84,186.5,35.81,0.27,11.45,102.47,0.06
R-23912,FRUIT|Apple|Braeburn,FT GRAB & GO,Green,False,False,True,65.17414655719982,0.4913995970523304,0.1110199089636746,20.84,186.5,35.81,0.27,11.45,102.47,0.06
R-23863,FRUIT|Apple|Fuji,FT GRAB & GO,Green,False,False,True,68.75524400335617,0.5184003317762124,0.1171200749568479,21.98,196.74,35.81,0.27,11.45,102.47,0.06
R-48607,FRUIT|Apple|fUJI 64,FT GRAB & GO,Green,False,False,True,68.75524400335617,0.5184003317762124,0.1171200749568479,21.98,196.74,35.81,0.27,11.45,102.47,0.06
R-20406,FRUIT|Apple|Gala,FT GRAB & GO,Green,False,False,True,65.17414655719982,0.4913995970523304,0.1110199089636746,20.84,186.5,35.81,0.27,11.45,102.47,0.06
R-22846,FRUIT|Apple|Golden Delicious,FT GRAB & GO,Green,False,False,True,60.51889757924409,0.4562999817480007,0.1030899958764001,19.35,173.17,35.81,0.27,11.45,102.47,0.06
R-20510,FRUIT|Apple|Granny Smith,FT GRAB & GO,Green,False,False,True,65.17414655719982,0.4913995970523304,0.1110199089636746,20.84,186.5,35.81,0.27,11.45,102.47,0.06
R-22847,FRUIT|Apple|MacIntosh,FT GRAB & GO,Green,False,False,True,65.17414655719982,0.4913995970523304,0.1110199089636746,20.84,186.5,35.81,0.27,11.45,102.47,0.06
R-23946,FRUIT|Apple|Pink Lady,FT GRAB & GO,Green,False,False,True,65.17414655719982,0.4913995970523304,0.1110199089636746,20.84,186.5,35.81,0.27,11.45,102.47,0.06
R-20511,FRUIT|Apple|Red Delicious,FT GRAB & GO,Green,False,False,True,65.17414655719982,0.4913995970523304,0.1110199089636746,20.84,186.5,35.81,0.27,11.45,102.47,0.06
R-20405,FRUIT|Avocado,FT GRAB & GO,Green,False,False,True,58.56160936985749,0.3672000587520094,0.0965600154496024,0.48,0.64,43.06,0.27,0.35,0.47,0.07
R-22849,FRUIT|Banana,FT GRAB & GO,Green,False,False,True,83.95696305893625,0.3185998598160616,0.2277398997944441,0.12,3.69,71.15,0.27,0.1,3.13,0.19
R-24091,FRUIT|Blackberry|Basket,FT GRAB & GO,Green,False,False,True,751.2348817782298,1.225801765154542,0.317800457632659,183.19,7375.29,165.47,0.27,40.35,1624.51,0.07
R-24092,FRUIT|Blueberry|Basket.,FT GRAB & GO,Green,False,False,True,750.5586824,1.2246984,0.3175144,183.02,7368.65,165.47,0.27,40.35,1624.51,0.07
R-52600,FRUIT|Blueberry|Cup,FT GRAB & GO,Green,False,False,True,211.8016,0.3456,0.0896,51.65,2079.37,165.47,0.27,40.35,1624.51,0.07
R-23642,FRUIT|Canteloupe|1/4 cut,FT GRAB & GO,Green,False,False,True,87.62718762718762,0.5494505494505495,0.1444851444851445,0.71,0.96,43.06,0.27,0.35,0.47,0.07
R-23634,FRUIT|Cup|Grapes,FT GRAB & GO,Green,False,False,True,48.2272,0.3024,0.07952,0.39,0.53,42.3,0.27,0.34,0.46,0.07
R-22853,FRUIT|Grapefruit,FT GRAB & GO,Green,False,False,True,48.48660775785724,0.3321000531360085,0.0516600082656013,4.6,165.5,39.42,0.27,3.74,134.55,0.04
R-22854,FRUIT|Grapefruit|1/2 Cut,FT GRAB & GO,Green,False,False,True,24.24330387892862,0.1660500265680042,0.0258300041328006,2.3,82.75,39.42,0.27,3.74,134.55,0.04
R-24112,FRUIT|Honeydew|1/4 Cut,FT GRAB & GO,Green,False,False,True,161.47419262903685,1.0124949375253125,0.2662486687566562,1.31,1.76,43.06,0.27,0.35,0.47,0.07
R-22857,FRUIT|Kiwi,FT GRAB & GO,Green,False,False,True,29.711407427851853,0.1863000465750116,0.048990012247503,0.24,0.32,43.06,0.27,0.35,0.46,0.07
R-54841,FRUIT|Lemon,FT GRAB & GO,Green,False,False,True,33.5261187,0.2296309499999999,0.0357203699999999,3.18,114.43,39.42,0.27,3.74,134.55,0.04
R-23317,FRUIT|Mandarin,FT GRAB & GO,Green,False,False,True,27.594,0.189,0.0294,2.62,94.18,39.42,0.27,3.74,134.54,0.04
R-30502,FRUIT|Nectarine,FT GRAB & GO,Green,False,False,True,0.4306,0.0027,0.00071,0.0,0.0,43.06,0.27,0.0,0.0,0.07
R-22856,FRUIT|Orange Cut,FT GRAB & GO,Green,False,False,True,51.64018502434634,0.3536998974270298,0.0550199840442046,4.9,176.26,38.83,0.27,3.68,132.53,0.04
R-22855,FRUIT|Orange Whole,FT GRAB & GO,Green,False,False,True,51.64018502434634,0.3536998974270298,0.0550199840442046,4.9,176.26,39.42,0.27,3.74,134.55,0.04
R-30534,FRUIT|Peach,FT GRAB & GO,Green,False,False,True,0.4306,0.0027,0.00071,0.0,0.0,43.06,0.27,0.0,0.0,0.07
R-22858,FRUIT|Pear|Asian,FT GRAB & GO,Green,False,False,True,60.28397588640964,0.3779998488000605,0.0993999602400159,0.49,0.66,43.06,0.27,0.35,0.47,0.07
R-30629,FRUIT|Pear|Bartlet,FT GRAB & GO,Green,False,False,True,0.4306,0.0027,0.00071,0.0,0.0,43.06,0.27,0.0,0.0,0.07
R-22944,FRUIT|Pear|Green Anjous,FT GRAB & GO,Green,False,False,True,99.03791086588022,0.6209994411005031,0.1632998530301322,0.8,1.08,43.06,0.27,0.35,0.47,0.07
R-48609,FRUIT|Pink Grapefruit|Cup,FT GRAB & GO,Green,False,False,True,50.28917805,0.344446425,0.053580555,4.77,171.65,39.42,0.27,3.74,134.55,0.04
R-30500,FRUIT|Plum,FT GRAB & GO,Green,False,False,True,36.1704,0.2268,0.05964,0.29,0.39,43.06,0.27,0.35,0.46,0.07
R-46394,FRUIT|Plum|Cup,FT GRAB & GO,Green,False,False,True,73.24376819999999,0.4592618999999999,0.1207688699999999,0.6,0.8,43.06,0.27,0.35,0.47,0.07
R-40020,FRUIT|Raspberry|Basket.,FT GRAB & GO,Green,False,False,True,281.29914064957035,0.4590002295001148,0.1190000595000297,68.6,2761.67,165.47,0.27,40.35,1624.51,0.07
R-52752,FRUIT|Strawberry|Basket,FT GRAB & GO,Green,False,False,True,750.5586824,1.2246984,0.3175144,183.02,7368.65,165.47,0.27,40.35,1624.51,0.07
R-24810,FRUIT|Watermelon,FT GRAB & GO,Green,False,False,True,48.2272,0.3024,0.07952,0.39,0.53,43.06,0.27,0.35,0.47,0.07
R-38657,G&G||Brownie 2-Bite|70g,FT GRAB & GO,Yellow,False,True,False,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49
R-22320,G&G|Bar|Granola|UBC,FT GRAB & GO,Yellow,False,True,False,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49
R-53611,G&G|Bar|Kashi|Almond Butter,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-45858,G&G|Bar|Kashi|Chocolate Banana,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-53933,G&G|Bar|Kashi|Cranberr Coconut,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-45857,G&G|Bar|Kashi|Espresso Choco,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-45860,G&G|Bar|Kashi|Pistachio Fig,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-45859,G&G|Bar|Kashi|Raspberry Choco,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-49316,G&G|Bar|Kind| Almond Caramel,FT GRAB & GO,Red,True,False,False,171.416,0.488,0.2768,72.93,5174.57,428.54,1.22,182.32,12936.42,0.69
R-47459,G&G|Bar|Kind| Almond Coconut,FT GRAB & GO,Red,True,False,False,47.13940000000001,0.1342,0.07612,20.06,1423.01,428.54,1.22,182.36,12936.45,0.69
R-54977,G&G|Bar|Kind| Almond Mint Dark,FT GRAB & GO,Red,True,False,False,47.13940000000001,0.1342,0.07612,20.06,1423.01,428.54,1.22,182.36,12936.45,0.69
R-52937,G&G|Bar|Kind| Honey Roast Nut,FT GRAB & GO,Red,True,False,False,171.416,0.488,0.2768,72.93,5174.57,428.54,1.22,182.32,12936.42,0.69
R-41684,G&G|Bar|Kind|Almond Sea Salt ,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-42323,G&G|Bar|Kind|Cashew Blueberry,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-42326,G&G|Bar|Kind|Cashew Raspberry,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-40924,G&G|Bar|Kind|Chewy Dark Choco,FT GRAB & GO,Yellow,False,True,False,2.3017,0.00675,0.00694,0.67,24.46,230.17,0.68,67.0,2446.0,0.69
R-53520,G&G|Bar|Kind|Chia Mango Apple ,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-49800,G&G|Bar|Kind|Dark Choc Cherry,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-52938,G&G|Bar|Kind|Fruit & Nut,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-55674,G&G|Bar|Kind|Maple Glaze Pecan,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-40925,G&G|Bar|Kind|Maple Pumpkin See,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-40926,G&G|Bar|Kind|Oats & Honey,FT GRAB & GO,Yellow,False,True,False,2.3017,0.00675,0.00694,0.67,24.46,230.17,0.68,67.0,2446.0,0.69
R-41527,G&G|Bar|Kind|Peanut Butter ,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-40930,G&G|Bar|Kind|Peanut Chewy,FT GRAB & GO,Yellow,False,True,False,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49
R-40506,G&G|Bar|Nutrigrain|Blueberry,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-40505,G&G|Bar|Nutrigrain|Mixed Berry,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-40498,G&G|Bar|Nutrigrain|Strawberry,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-55471,G&G|Bar|Solo| Peanut Caramel,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-38214,G&G|Bar|Solo|Chocolate,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-55146,G&G|Bar|Solo|Chocolate Brownie,FT GRAB & GO,Yellow,False,True,False,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49
R-38465,G&G|Bar|Solo|Chocolate Coconut,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-38543,G&G|Bar|Solo|ChocolateMandarin,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-38605,G&G|Bar|Solo|Dark Chocolate ,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-38774,G&G|Bar|Solo|Lemon Lift,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-38321,G&G|Bar|Solo|Mocha Fudge,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-55676,G&G|Bar|Solo|Peanut Caramel ,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-38606,G&G|Bar|Solo|Peanut Power,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-38918,G&G|Bar|Solo|White Chocolate,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-42824,G&G|Breakfast Round |Asst,FT GRAB & GO,Yellow,False,True,False,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49
R-23872,G&G|Cereal Cold|Large| & Milk,FT GRAB & GO,Green,False,False,True,893.0794552,7.4929890000000015,0.977448719999964,100.7,3972.96,207.68,1.74,23.42,923.88,0.23
R-23873,G&G|Cereal Cold|Large|Dry,FT GRAB & GO,Green,False,False,True,243.16287,0.9159375,0.554487,111.68,1174.53,157.85,0.59,72.5,762.43,0.36
R-23870,G&G|Cereal Cold|Small| & Milk,FT GRAB & GO,Green,False,False,True,678.080435,5.24456875,0.832803499999976,112.67,3081.49,204.84,1.58,34.04,930.89,0.25
