IngredientId,Qty,Uom,Conversion,InvFactor,Recipe
I-3243,300.000,g,0.00220462,300.0000,P-56699
P-20248,1.000,Kg,1.00000000,1.0000,P-56699
P-56700,300.000,ml,0.00100000,300.0000,P-56699
I-3141,20.000,ml,1.00000000,20.0000,P-56700
I-3291,360.000,g,0.00100000,360.0000,P-56700
I-3632,28.000,g,1.00000000,28.0000,P-56700
I-3639,28.000,g,1.00000000,28.0000,P-56700
I-5978,28.000,g,1.00000000,28.0000,P-56700
I-5983,0.230,L,1.00000000,0.2300,P-56700
I-6791,0.750,L,1.00000000,0.7500,P-56700
P-44793,100.000,g,0.00220462,1.0000,P-56716
P-51130,145.000,g,1.00000000,1.0357,P-56717
I-65951,1.000,each,1.00000000,1.0000,P-56910
P-18907,2.000,g,1.00000000,2.0000,P-56910
I-54025,35.000,ml,0.00100000,1.1667,P-56933
I-3690,1.880,Kg,1.00000000,1.0000,P-56952
I-4848,1.000,Kg,2.20462000,0.0015,P-57024
I-4628,300.000,g,0.00332226,1.0909,P-57093
I-4637,1.000,Kg,2.20462000,1.1111,P-57150
P-19175,11.500,Kg,1.00000000,1.0455,P-57499
I-4731,10.000,lb,1.00000000,1.0000,P-58359
I-13800,16.000,Kg,1.00000000,1.0323,P-61821
I-2609,2.000,Kg,2.20462000,1.2500,P-62250
I-51440,80.000,g,1.00000000,50.0000,P-62250
P-18907,2.000,g,1.00000000,1.2500,P-62250
I-4693,1.000,CT,1.00000000,0.0135,P-62251
I-10882,268.000,ml,0.00100000,214.4000,P-62383
I-3506,2.680,L,1.00000000,2.1440,P-62383
P-36640,13.300,ml,0.00100000,13.3000,P-62434
P-47684,13.300,ml,0.00100000,13.3000,P-62434
P-62383,13.300,ml,0.00100000,13.3000,P-62434
I-1813,200.000,ml,0.03381406,26.1438,P-64163
I-1820,200.000,ml,0.00100000,26.1438,P-64163
I-3590,15.000,g,0.00100000,1.9608,P-64163
I-3658,0.700,Kg,1.00000000,0.0915,P-64163
I-4027,8.000,Kg,1.00000000,1.0458,P-64163
I-47774,1.000,L,1.00000000,0.1307,P-64163
I-5983,0.500,L,1.00000000,0.0654,P-64163
I-9379,100.000,ml,0.00100000,13.0719,P-64163
P-10113,0.050,Kg,1.00000000,0.0065,P-64163
P-10496,0.185,Kg,1.00000000,0.0242,P-64163
P-7444,0.100,Kg,1.00000000,0.0131,P-64163
P-50862,50.000,g,0.00100000,1.0000,P-64696
I-3577,10.000,g,1.00000000,10.0000,P-64699
I-60772,1.000,L,1.00000000,1.0000,P-64699
P-42499,80.000,ml,0.00100000,80.0000,P-64699
P-53735,0.500,Kg,1000.00000000,0.5000,P-64699
I-3999,12.000,Kg,1.00000000,1.2121,P-64865
P-45062,2.500,Kg,1.00000000,0.2525,P-64865
I-64876,1.000,each,1.00000000,0.0083,P-64878
P-50853,250.000,g,1.00000000,0.3333,P-65353
P-65354,500.000,g,0.00100000,0.6667,P-65353
I-3387,15.000,ml,0.00100000,15.0000,P-65354
I-4732,1.450,Kg,2.20462000,1.4500,P-65354
P-18907,5.000,g,1.00000000,5.0000,P-65354
I-3387,750.000,ml,0.00100000,300.0000,P-6605
I-4657,2.270,Kg,2.20462000,0.9080,P-6605
I-3387,1.000,L,1.00000000,0.2500,P-7444
I-4657,5.000,lb,1.00000000,1.2500,P-7444
I-10882,120.000,ml,0.00100000,28.5714,P-7565
I-60772,4.000,L,1.00000000,0.9524,P-7565
I-6443,440.000,ml,0.03381406,104.7619,P-7565
P-18907,25.000,g,1.00000000,5.9524,P-7565
I-4550,50.000,lb,1.00000000,1.2500,P-9710
I-4556,50.000,lb,1.00000000,1.2500,P-9712
I-4589,22.700,Kg,2.20462000,1.1762,P-9713
P-9713,1.000,Kg,1.00000000,1.1111,P-9714
I-4786,25.000,lb,1.00000000,1.2303,P-9734
P-48933,1.000,Kg,1.00000000,1.0000,P-9741
P-18746,1.000,Kg,1.00000000,1.0000,P-9765
P-9734,1.000,lb,1.00000000,2.0000,P-9768
I-4933,1.000,Kg,2.20462000,1.3889,P-9778
P-9778,11.250,Kg,1.00000000,0.0146,P-9779
P-9778,1.000,Kg,1.00000000,2.2026,P-9781
I-32246,1.000,Kg,2.20462000,0.2105,P-9838
P-26515,0.275,L,1.00000000,0.0579,P-9838
P-34293,1.360,Kg,1.00000000,0.2863,P-9838
P-9712,1.360,Kg,1.00000000,0.2863,P-9838
P-9714,1.000,Kg,1.00000000,0.2105,P-9838
I-5983,4.000,L,1.00000000,1.0000,P-9849
I-9830,453.000,g,1.00000000,113.2500,P-9849
I-13050,13.000,lb,1.00000000,1.7370,P-9851
I-4521,12.000,lb,1.00000000,1.6034,P-9851
I-17615,1.000,slice,1.00000000,1.0000,R-28251
I-62736,1.000,ea,1.00000000,1.0000,R-28251
P-26069,10.000,g,1.00000000,1.0000,R-28251
P-26333,10.000,ml,0.00100000,1.0000,R-28251
P-35273,20.000,g,0.00100000,1.0000,R-28251
P-46862,20.000,g,0.00100000,1.0000,R-28251
P-51508,2.000,slice,1.00000000,1.0000,R-28251
P-56398,20.000,g,0.00100000,1.0000,R-28251
P-56717,140.000,g,1.00000000,1.0000,R-28251
I-14181,1.000,slice,1.00000000,1.0000,R-36098
I-62736,1.000,ea,1.00000000,1.0000,R-36098
I-67659,1.000,each,1.00000000,1.0000,R-36098
P-18907,3.000,g,1.00000000,1.0000,R-36098
P-36090,30.000,ml,0.00100000,1.0000,R-36098
P-51231,1.000,each,1.00000000,1.0000,R-36098
P-51508,2.000,slice,1.00000000,1.0000,R-36098
I-14181,2.000,slice,1.00000000,1.0000,R-36139
I-17615,1.000,slice,1.00000000,1.0000,R-36139
I-17617,1.000,slice,1.00000000,1.0000,R-36139
I-24229,0.125,LOAF,1.00000000,1.0000,R-36139
P-26077,10.000,g,0.00100000,1.0000,R-36139
I-62736,1.000,ea,1.00000000,1.0000,R-43964
P-26633,20.000,g,0.00100000,1.0000,R-43964
P-47684,30.000,ml,0.00100000,1.0000,R-43964
P-51130,140.000,g,1.00000000,1.0000,R-43964
P-9838,10.000,g,0.00100000,1.0000,R-43964
I-52090,1.000,CT,1.00000000,1.0000,R-44655
I-62736,1.000,ea,1.00000000,1.0000,R-44655
P-32244,30.000,ml,0.00100000,1.0000,R-44655
P-44587,1.000,ea,1.00000000,1.0000,R-44655
P-44651,5.000,g,0.00100000,1.0000,R-44655
P-46637,20.000,g,0.00100000,1.0000,R-44655
P-51231,1.000,each,1.00000000,1.0000,R-44655
P-55099,1.000,PTN,1.00000000,1.0000,R-44655
P-41021,90.000,ml,0.00100000,1.0000,R-44765
P-45255,4.500,piece,1.00000000,1.0000,R-44770
P-62434,1.000,srvg,1.00000000,1.0000,R-44770
I-51440,32.000,g,1.00000000,1.0000,R-44774
P-18907,5.000,g,1.00000000,1.0000,R-44774
P-32244,35.000,ml,0.00100000,1.0000,R-44774
P-62250,170.000,g,0.00100000,1.0000,R-44774
I-51962,80.000,g,1.00000000,1.0000,R-44775
P-45230,230.000,g,0.00100000,1.0000,R-44775
P-9849,90.000,ml,0.00100000,1.0000,R-44775
I-62736,1.000,ea,1.00000000,1.0000,R-44931
P-33555,20.000,ml,0.00100000,1.0000,R-44931
P-35251,10.000,ml,0.00100000,1.0000,R-44931
P-40584,10.000,g,0.00100000,1.0000,R-44931
P-56716,100.000,g,1.00000000,1.0000,R-44931
P-9838,10.000,g,0.00100000,1.0000,R-44931
I-62736,1.000,ea,1.00000000,1.0000,R-45150
P-26633,30.000,g,0.00100000,1.0000,R-45150
P-48495,10.000,g,1.00000000,1.0000,R-45150
P-54676,50.000,g,1.00000000,1.0000,R-45150
P-64163,140.000,g,0.00100000,1.0000,R-45150
P-7565,20.000,ml,0.00100000,1.0000,R-45150
P-45230,230.000,g,0.00100000,1.0000,R-45233
I-1232,2.000,slice,1.00000000,1.0000,R-50491
I-17618,2.000,slice,1.00000000,1.0000,R-50491
I-3575,40.000,g,0.00160000,1.0000,R-50491
P-46863,10.000,g,0.00100000,1.0000,R-50491
P-50488,100.000,g,0.00100000,1.0000,R-50491
P-56455,30.000,ml,0.00100000,1.0000,R-50491
I-14181,2.000,slice,1.00000000,1.0000,R-50668
I-17615,1.000,slice,1.00000000,1.0000,R-50668
I-17617,1.000,slice,1.00000000,1.0000,R-50668
P-22250,35.000,g,0.00100000,1.0000,R-50668
P-26077,10.000,g,0.00100000,1.0000,R-50668
P-51992,2.000,slice,1.00000000,1.0000,R-50668
I-14181,1.000,slice,1.00000000,1.0000,R-50669
I-17615,1.000,slice,1.00000000,1.0000,R-50669
I-17617,1.000,slice,1.00000000,1.0000,R-50669
P-26077,10.000,g,0.00100000,1.0000,R-50669
P-49552,20.000,g,1.00000000,1.0000,R-50669
P-51992,2.000,slice,1.00000000,1.0000,R-50669
P-56398,30.000,g,0.00100000,1.0000,R-50669
I-10605,1.000,CT,1.00000000,1.0000,R-52133
I-10775,1.000,CT,1.00000000,1.0000,R-52133
I-14177,40.000,g,0.00100000,1.0000,R-52133
P-27317,75.000,g,0.00100000,1.0000,R-52133
P-38556,10.000,g,0.00100000,1.0000,R-52133
P-48933,1.000,g,0.00100000,1.0000,R-52133
I-10605,1.000,CT,1.00000000,1.0000,R-53419
I-14179,14.000,g,0.00100000,1.0000,R-53419
I-3914,1.000,CT,1.00000000,1.0000,R-53419
P-33869,5.000,g,0.00100000,1.0000,R-53419
P-35271,20.000,g,0.00100000,1.0000,R-53419
P-40584,10.000,g,0.00100000,1.0000,R-53419
P-53618,35.000,g,0.00100000,1.0000,R-53419
I-62736,1.000,ea,1.00000000,1.0000,R-53579
P-25761,30.000,g,0.00100000,1.0000,R-53579
P-26633,20.000,g,0.00100000,1.0000,R-53579
P-53238,30.000,ml,0.00100000,1.0000,R-53579
P-53367,120.000,g,0.00100000,1.0000,R-53579
I-3506,10.000,ml,0.00100000,1.0000,R-55469
I-4450,3.000,g,0.01000000,1.0000,R-55469
I-62736,1.000,ea,1.00000000,1.0000,R-55469
P-35880,15.000,g,0.00100000,1.0000,R-55469
P-36090,10.000,ml,0.00100000,1.0000,R-55469
P-46545,140.000,g,0.00100000,1.0000,R-55469
P-9779,2.000,slice,1.00000000,1.0000,R-55469
I-52090,1.000,CT,1.00000000,1.0000,R-56157
I-62736,1.000,ea,1.00000000,1.0000,R-56157
P-36090,30.000,ml,0.00100000,1.0000,R-56157
P-40584,5.000,g,0.00100000,1.0000,R-56157
P-44587,1.000,ea,1.00000000,1.0000,R-56157
P-46864,10.000,g,1.00000000,1.0000,R-56157
P-49552,20.000,g,1.00000000,1.0000,R-56157
P-55099,1.000,PTN,1.00000000,1.0000,R-56157
P-56933,20.000,g,1.00000000,1.0000,R-56157
I-17615,1.000,slice,1.00000000,1.0000,R-56454
I-3460,40.000,ml,1.00000000,1.0000,R-56454
I-60772,30.000,ml,0.00100000,1.0000,R-56454
I-62736,1.000,ea,1.00000000,1.0000,R-56454
P-26086,30.000,ml,0.00100000,1.0000,R-56454
P-35258,10.000,g,0.00100000,1.0000,R-56454
P-51130,140.000,g,1.00000000,1.0000,R-56454
P-51231,1.000,each,1.00000000,1.0000,R-56454
I-17618,2.000,slice,1.00000000,1.0000,R-56456
P-14069,50.000,ml,0.00100000,1.0000,R-56456
P-51992,2.000,slice,1.00000000,1.0000,R-56456
P-56455,30.000,ml,0.00100000,1.0000,R-56456
P-61821,50.000,g,0.00100000,1.0000,R-56456
P-64696,50.000,g,1.00000000,1.0000,R-56456
I-17617,2.000,slice,1.00000000,1.0000,R-56493
I-60772,20.000,ml,0.00100000,1.0000,R-56493
I-68718,1.000,each,1.00000000,1.0000,R-56493
P-18318,5.000,g,1.00000000,1.0000,R-56493
P-56492,80.000,g,1.00000000,1.0000,R-56493
I-3449,20.000,g,0.00187500,1.0000,R-57094
P-45230,230.000,g,0.00100000,1.0000,R-57094
P-51965,60.000,g,1.00000000,1.0000,R-57094
P-9849,100.000,ml,0.00100000,1.0000,R-57094
I-62736,1.000,ea,1.00000000,1.0000,R-61830
P-36141,90.000,g,0.00100000,1.0000,R-61830
P-44651,5.000,g,0.00100000,1.0000,R-61830
P-47148,25.000,ml,0.00100000,1.0000,R-61830
P-50853,5.000,g,1.00000000,1.0000,R-61830
P-51231,1.000,each,1.00000000,1.0000,R-61830
I-3583,0.250,g,1.00000000,1.0000,R-61978
P-33555,35.000,ml,0.00100000,1.0000,R-61978
P-45230,85.000,g,0.00100000,1.0000,R-61978
P-46865,20.000,g,1.00000000,1.0000,R-61978
P-49267,160.000,g,0.00100000,1.0000,R-61978
I-3583,0.250,g,1.00000000,1.0000,R-61982
P-44728,2.000,g,1.00000000,1.0000,R-61982
P-46865,20.000,g,1.00000000,1.0000,R-61982
P-56699,160.000,g,0.00100000,1.0000,R-61982
I-62736,1.000,ea,1.00000000,1.0000,R-64698
P-26075,45.000,g,0.00100000,1.0000,R-64698
P-50778,20.000,g,0.00100000,1.0000,R-64698
P-64699,35.000,ml,0.00100000,1.0000,R-64698
P-64878,90.000,g,1.00000000,1.0000,R-64698
P-65353,40.000,g,1.00000000,1.0000,R-64698
I-51440,70.000,g,1.00000000,1.0000,R-64866
P-18907,1.000,g,1.00000000,1.0000,R-64866
P-51230,1.000,srvg,1.00000000,1.0000,R-64866
P-64865,450.000,g,0.00100000,1.0000,R-64866
I-62736,1.000,ea,1.00000000,1.0000,R-65248
P-26067,35.000,ml,0.00100000,1.0000,R-65248
P-26075,45.000,g,0.00100000,1.0000,R-65248
P-50778,20.000,g,0.00100000,1.0000,R-65248
P-51231,1.000,each,1.00000000,1.0000,R-65248
P-64878,90.000,g,1.00000000,1.0000,R-65248
I-62736,1.000,ea,1.00000000,1.0000,R-68378
P-18907,3.000,g,1.00000000,1.0000,R-68378
P-36090,30.000,ml,0.00100000,1.0000,R-68378
P-51231,1.000,each,1.00000000,1.0000,R-68378
P-56910,1.000,PTN,1.00000000,1.0000,R-68378
I-14181,2.000,slice,1.00000000,1.0000,R-68406
I-17615,1.000,slice,1.00000000,1.0000,R-68406
I-17617,1.000,slice,1.00000000,1.0000,R-68406
P-26077,10.000,g,0.00100000,1.0000,R-68406
P-51992,2.000,slice,1.00000000,1.0000,R-68406
P-56933,25.000,g,1.00000000,1.0000,R-68406
I-62736,1.000,ea,1.00000000,1.0000,R-69135
P-35848,30.000,ml,0.00100000,1.0000,R-69135
P-46546,10.000,g,0.00100000,1.0000,R-69135
P-55150,50.000,g,0.00100000,1.0000,R-69135
P-64878,90.000,g,1.00000000,1.0000,R-69135
I-3506,10.000,ml,0.00100000,1.0000,R-69609
I-4450,3.000,g,0.01000000,1.0000,R-69609
I-62736,1.000,ea,1.00000000,1.0000,R-69609
I-64876,1.000,each,1.00000000,1.0000,R-69609
P-35880,15.000,g,0.00100000,1.0000,R-69609
P-36090,10.000,ml,0.00100000,1.0000,R-69609
P-9779,2.000,slice,1.00000000,1.0000,R-69609
I-4450,3.000,g,0.01000000,1.0000,R-69629
I-62736,1.000,ea,1.00000000,1.0000,R-69629
I-64876,1.000,each,1.00000000,1.0000,R-69629
P-36092,15.000,ml,0.00100000,1.0000,R-69629
P-51231,1.000,each,1.00000000,1.0000,R-69629
P-56136,15.000,ml,1.00000000,1.0000,R-69629
I-4698,10.000,Kg,4.00000000,1.3514,P-20239
I-3642,1.000,Kg,1000.00000000,0.0002,P-25993
I-6026,5.000,Kg,1000.00000000,0.0008,P-25993
I-3388,750.000,ml,0.00100000,300.0000,P-26020
I-4657,2.270,Kg,2.20462000,0.9080,P-26020
I-2156,1.000,Kg,1.00000000,1.1765,P-26055
P-18907,5.000,g,1.00000000,5.8824,P-26055
I-2159,1.000,CT,1.00000000,1.0000,P-26057
I-3388,15.000,ml,0.00100000,15.0000,P-26057
P-18907,0.500,g,1.00000000,0.5000,P-26057
I-3388,250.000,ml,0.00100000,208.3333,P-26068
I-3660,15.000,g,0.00100000,12.5000,P-26068
I-8060,125.000,g,1.00000000,104.1667,P-26068
P-18907,15.000,g,1.00000000,12.5000,P-26068
P-19175,2.500,Kg,1.00000000,2.0833,P-26068
I-3388,0.045,L,1.00000000,0.0305,P-26140
I-6026,15.000,g,1.00000000,10.1764,P-26140
I-6443,0.120,L,35.21126761,0.0814,P-26140
P-39167,0.225,Kg,1.00000000,0.1526,P-26140
P-44475,0.100,Kg,1000.00000000,0.0678,P-26140
P-48495,0.075,Kg,1000.00000000,0.0509,P-26140
P-56921,0.500,Kg,1000.00000000,0.3392,P-26140
P-56923,1.250,Kg,1000.00000000,0.8480,P-26140
P-7444,60.000,g,0.00100000,40.7056,P-26140
I-3388,500.000,ml,0.00100000,444.8399,P-26205
I-4725,2.250,Kg,2.20462000,2.0018,P-26205
P-18907,20.000,g,1.00000000,17.7936,P-26205
I-4465,1.000,lb,1.00000000,1.4286,P-26557
I-60772,4.000,L,1.00000000,0.9524,P-28255
I-9379,250.000,ml,0.00100000,59.5238,P-28255
I-60772,4.000,L,1.00000000,0.8889,P-28262
P-9519,500.000,ml,0.00100000,111.1111,P-28262
I-3141,946.000,ml,1.00000000,30.4180,P-32661
I-5983,31.000,L,1.00000000,0.9968,P-32661
I-3223,2.840,L,1.00000000,0.9161,P-32739
I-3284,20.000,ml,0.00200000,6.4516,P-32739
I-3660,250.000,g,0.00100000,80.6452,P-32739
I-4508,1.000,lb,1.00000000,0.1000,P-34534
I-14773,800.000,g,0.00100000,200.0000,P-34892
I-5983,3.000,L,1.00000000,0.7500,P-34892
I-8060,1.360,Kg,1000.00000000,0.3400,P-34892
I-2159,1.000,CT,1.00000000,1.0000,P-37297
P-24452,11.550,Kg,2.20462000,1.0490,P-39167
I-3632,0.454,Kg,1000.00000000,0.4540,P-41572
I-5975,0.454,Kg,1.00000000,0.4540,P-41572
I-6026,0.125,Kg,1000.00000000,0.1250,P-41572
I-3388,0.500,L,1.00000000,0.0625,P-41573
I-3477,4.000,Kg,2.20462000,0.5000,P-41573
I-5983,4.000,L,1.00000000,0.5000,P-41573
I-6443,0.090,L,35.21126761,0.0113,P-41573
P-41572,0.400,Kg,1.00000000,0.0500,P-41573
I-23336,5.600,L,1.00000000,0.5385,P-44335
I-3621,10.000,g,1.00000000,0.9615,P-44335
I-3630,25.000,g,0.03527399,2.4038,P-44335
I-4978,2.000,Kg,1.00000000,0.1923,P-44335
I-5014,2.000,Kg,1.00000000,0.1923,P-44335
I-6026,75.000,g,1.00000000,7.2115,P-44335
I-9382,60.000,ml,0.00100000,5.7692,P-44335
P-48495,120.000,g,1.00000000,11.5385,P-44335
P-50552,2.000,Kg,2.20462000,0.1923,P-44335
P-50966,2.500,Kg,1.00000000,0.2404,P-44335
P-51536,56.000,g,1.00000000,5.3846,P-44335
I-2159,8.000,CT,1.00000000,1.0000,P-44392
I-3497,3.000,g,0.00100000,0.3750,P-44392
I-3698,0.200,L,1.00000000,0.0250,P-44392
I-5983,20.000,L,1.00000000,2.5000,P-44392
I-1813,5.000,ml,0.03381406,1.2500,P-44506
I-4472,1.000,CT,1.00000000,0.2500,P-44506
I-17667,5.000,Kg,1.00000000,1.4286,P-44592
I-33795,2.320,Kg,2.20462000,1.1600,P-44643
P-26019,5.000,g,1.00000000,2.5000,P-44643
I-19978,5.000,Kg,2.20462000,0.5714,P-44649
I-3388,100.000,ml,0.00100000,11.4286,P-44649
I-4900,5.000,Kg,2.20462000,0.5714,P-44649
P-18907,10.000,g,1.00000000,1.1429,P-44649
I-2217,500.000,ml,0.00100000,400.0000,P-44737
I-4896,2.000,Kg,2.20462000,1.6000,P-44737
P-18907,1.000,g,1.00000000,0.8000,P-44737
I-4695,1.000,Kg,2.20462000,2.0000,P-44896
I-4699,500.000,g,1.00000000,1.6667,P-44964
I-51440,560.000,g,1.00000000,160.0000,P-46911
P-18907,15.000,g,1.00000000,4.2857,P-46911
P-66113,4.000,Kg,1.00000000,1.1429,P-46911
I-5983,1.000,L,1.00000000,0.5714,P-47541
I-6820,1.000,Kg,1.00000000,0.5714,P-47541
I-1813,40.000,ml,0.03381406,18.1818,P-47839
I-3660,0.400,Kg,1.00000000,0.1818,P-47839
I-4531,2.000,Kg,2.20462000,0.9091,P-47839
I-5983,0.500,L,1.00000000,0.2273,P-47839
P-47541,0.200,L,1.00000000,0.0909,P-47839
I-19665,2.000,Kg,1.00000000,1.4286,P-48606
I-3360,2.000,Kg,1.00000000,0.4000,P-50154
I-5983,2.800,L,1.00000000,0.5600,P-50154
I-3387,5.000,ml,0.00100000,100.0000,P-50231
I-8060,0.010,Kg,1000.00000000,0.2000,P-50231
P-18907,5.000,g,1.00000000,100.0000,P-50231
P-26557,0.050,Kg,2.20462000,1.0000,P-50231
I-3387,35.000,ml,0.00100000,3.5000,P-50287
P-20239,250.000,g,0.00100000,25.0000,P-50287
P-25993,2.000,g,1.00000000,0.2000,P-50287
P-26068,500.000,g,0.00100000,50.0000,P-50287
P-44896,150.000,g,0.00100000,15.0000,P-50287
P-50288,9.500,Kg,1.00000000,0.9500,P-50287
P-50289,50.000,g,1.00000000,5.0000,P-50287
I-11185,5.000,Kg,35.27399000,0.5000,P-50288
I-3387,50.000,ml,0.00100000,5.0000,P-50288
I-5983,10.000,L,1.00000000,1.0000,P-50288
P-26019,7.000,g,1.00000000,0.7000,P-50288
I-12176,30.000,g,0.00100000,0.3000,P-50289
I-3387,30.000,ml,0.00100000,0.3000,P-50289
I-3588,100.000,g,0.00100000,1.0000,P-50289
I-3643,20.000,g,0.00100000,0.2000,P-50289
I-3660,150.000,g,0.00100000,27.2727,P-50337
I-4847,25.000,g,0.00220462,4.5455,P-50337
I-5012,5.000,Kg,1.00000000,0.9091,P-50337
I-5983,500.000,ml,0.00100000,90.9091,P-50337
P-50495,100.000,ml,0.00100000,18.1818,P-50337
P-50154,120.000,ml,0.00100000,60.0000,P-50505
I-3619,100.000,g,1.00000000,2.3256,P-50535
I-3660,1.350,Kg,1.00000000,0.0314,P-50535
I-3695,1.600,L,1.00000000,0.0372,P-50535
I-4508,200.000,g,0.00220462,4.6512,P-50535
I-4657,600.000,g,0.00220462,13.9535,P-50535
I-4743,600.000,g,0.00220462,13.9535,P-50535
I-4764,20.000,CT,1.00000000,0.4651,P-50535
I-5983,40.000,L,1.00000000,0.9302,P-50535
I-6026,2.200,Kg,1000.00000000,0.0512,P-50535
I-3692,50.000,ml,0.00100000,100.0000,P-50543
P-18907,5.000,g,1.00000000,10.0000,P-50543
P-45047,15.000,g,0.00100000,30.0000,P-50543
P-50966,0.500,Kg,1.00000000,1.0000,P-50543
P-7444,5.000,ml,0.00100000,10.0000,P-50543
I-4507,1050.000,g,0.00555000,1.6154,P-50636
I-4673,10.000,lb,1.00000000,1.1765,P-50695
I-4852,1.000,Kg,2.20462000,0.3333,P-50720
P-26062,2.000,Kg,1.00000000,0.6667,P-50720
I-7055,1.000,SHEET,1.00000000,0.0313,P-50725
I-1813,125.000,ml,0.03381406,50.0000,P-50739
I-29389,2.500,Kg,1.00000000,1.0000,P-50739
I-2979,5.000,g,1.00000000,2.0000,P-50739
I-3284,30.000,ml,0.00200000,12.0000,P-50739
I-3660,325.000,g,0.00100000,130.0000,P-50739
I-5983,250.000,ml,0.00100000,100.0000,P-50739
P-50495,125.000,ml,0.00100000,50.0000,P-50739
I-1813,90.000,ml,0.03381406,14.5161,P-50744
I-4894,1.000,Kg,2.20462000,0.1613,P-50744
I-60772,5.000,L,1.00000000,0.8065,P-50744
P-25993,10.000,g,1.00000000,1.6129,P-50744
P-26020,200.000,g,0.00100000,32.2581,P-50744
I-17159,1.000,Kg,2.20462000,1.0000,P-50966
I-1197,6.000,CT,1.00000000,1.0000,P-51086
I-3851,7.600,Kg,1.00000000,0.9500,P-51131
P-50535,10.000,L,1.00000000,1.2500,P-51131
I-13903,5.000,Kg,2.20462000,1.2500,P-51242
I-3387,50.000,ml,0.00100000,1.1364,P-51382
I-4933,5.000,Kg,2.20462000,0.1136,P-51382
P-18907,10.000,g,1.00000000,0.2273,P-51382
I-3314,454.000,g,1.00000000,1.3969,P-51536
I-4848,1.000,Kg,2.20462000,1.5385,P-51537
I-6026,5.000,g,1.00000000,5.5556,P-52042
I-6820,100.000,g,0.00100000,111.1111,P-52042
I-7388,1.000,Kg,1.00000000,1.1111,P-52042
I-4341,90.000,g,0.01259785,1.8000,P-52943
I-2911,150.000,g,0.00100000,15.0000,P-55682
I-3145,5.000,Kg,0.94667000,0.5000,P-55682
I-3695,100.000,ml,0.00100000,10.0000,P-55682
I-5978,100.000,g,1.00000000,10.0000,P-55682
I-6832,150.000,g,1.00000000,15.0000,P-55682
P-18907,175.000,g,1.00000000,17.5000,P-55682
P-32661,6.000,L,1.00000000,0.6000,P-55682
P-7444,250.000,ml,0.00100000,25.0000,P-55682
P-9746,2.500,lb,1.00000000,0.2500,P-55682
P-9768,2.000,lb,1.00000000,0.2000,P-55682
I-4792,454.000,g,0.00220462,1.2500,P-56290
I-3387,75.000,ml,0.00100000,100.0000,P-56778
I-4729,1.000,Kg,2.20462000,1.3333,P-56778
P-26019,5.000,g,1.00000000,6.6667,P-56778
P-44728,50.000,g,1.00000000,66.6667,P-56778
P-7444,50.000,ml,0.00100000,66.6667,P-56778
P-9738,100.000,g,0.00100000,133.3333,P-56778
I-30068,1.000,Kg,2.20462000,0.0012,P-56921
I-3387,15.000,ml,0.00100000,0.0182,P-56923
I-4920,1.000,Kg,2.20462000,0.0012,P-56923
P-18907,5.000,g,1.00000000,0.0061,P-56923
I-4271,1.000,lb,2.49226576,1.2500,P-57213
I-4437,2.000,Kg,2.20462000,1.2500,P-58226
I-26014,25.000,ml,1.00000000,14.2857,P-58403
I-3624,5.000,g,0.00100000,2.8571,P-58403
I-3638,5.000,g,1.00000000,2.8571,P-58403
I-4488,100.000,g,0.00220462,57.1429,P-58403
I-60843,350.000,g,1.00000000,200.0000,P-58403
P-20239,200.000,g,0.00100000,114.2857,P-58403
P-24452,300.000,g,0.00220462,171.4286,P-58403
P-26020,10.000,g,0.00100000,5.7143,P-58403
P-50676,15.000,g,1.00000000,8.5714,P-58403
P-51537,10.000,g,0.00100000,5.7143,P-58403
P-57213,150.000,g,0.00220462,85.7143,P-58403
P-58226,700.000,g,0.00100000,400.0000,P-58403
I-1813,125.000,ml,0.03381406,38.2497,P-58949
I-3284,10.000,ml,0.00200000,3.0600,P-58949
I-3660,0.250,Kg,1.00000000,0.0765,P-58949
I-4907,2.250,Kg,1.00000000,0.6885,P-58949
I-5983,0.625,L,1.00000000,0.1912,P-58949
I-6820,60.000,g,0.00100000,18.3599,P-58949
I-3388,25.000,ml,0.00100000,50.0000,P-61843
I-3630,5.000,g,0.03527399,10.0000,P-61843
I-4819,0.300,Kg,2.20462000,0.6000,P-61843
I-5975,10.000,g,0.00100000,20.0000,P-61843
P-25993,5.000,g,0.00100000,10.0000,P-61843
P-44964,0.150,Kg,1000.00000000,0.3000,P-61843
P-56290,0.100,Kg,1000.00000000,0.2000,P-61843
I-20348,90.000,ml,1.00000000,12.8571,P-64884
I-3660,600.000,g,0.00100000,85.7143,P-64884
I-5983,4.000,L,1.00000000,0.5714,P-64884
I-6820,500.000,g,0.00100000,71.4286,P-64884
I-7185,5.000,Kg,1.00000000,0.7143,P-64884
I-40936,700.000,g,1.00000000,170.7317,P-65937
P-18907,5.000,g,1.00000000,1.2195,P-65937
P-48606,4.000,Kg,1.00000000,0.9756,P-65937
I-6810,2.400,Kg,2.20462000,1.2000,P-66113
I-3671,100.000,ml,0.00100000,20.0000,P-68106
I-5015,5.000,Kg,1.00000000,1.0000,P-68106
I-68699,1.000,each,1.00000000,1.1765,P-69444
P-18907,5.000,g,1.00000000,5.8824,P-69444
I-3477,4.500,Kg,2.20462000,0.5000,P-6975
I-5983,6.500,L,1.00000000,0.7222,P-6975
P-18907,40.000,g,1.00000000,4.4444,P-6975
