IngredientId,Qty,Uom,Conversion,InvFactor,Recipe
I-17617,2.000,slice,1.00000000,1.0000,R-56493
I-55414,0.500,each,1.00000000,1.0000,R-56493
P-18318,5.000,g,1.00000000,1.0000,R-56493
P-46862,30.000,g,0.00100000,1.0000,R-56493
P-56492,80.000,g,1.00000000,1.0000,R-56493
P-56502,360.000,g,0.00100000,1.0000,R-56504
P-54666,380.000,g,0.00100000,1.0000,R-56505
I-1257,1.000,CT,1.00000000,1.0000,R-56508
I-17618,2.000,slice,1.00000000,1.0000,R-56508
I-2310,1.000,slice,1.00000000,1.0000,R-56508
I-3365,30.000,ml,0.00100000,1.0000,R-56508
P-44652,20.000,g,0.00100000,1.0000,R-56508
P-56506,80.000,g,0.00100000,1.0000,R-56508
I-4690,30.000,g,0.00613497,1.0000,R-56924
I-55414,1.000,each,1.00000000,1.0000,R-56924
P-56433,125.000,g,0.00100000,1.0000,R-56924
P-56500,400.000,g,0.00100000,1.0000,R-61435
I-1120,1.000,CT,1.00000000,1.0000,R-61498
I-14179,30.000,g,0.00100000,1.0000,R-61498
I-2311,60.000,g,0.00100000,1.0000,R-61498
I-5003,30.000,g,0.00100000,1.0000,R-61498
P-26226,30.000,ml,0.00100000,1.0000,R-61498
P-61658,300.000,g,0.00100000,1.0000,R-61659
P-55516,350.000,g,0.00100000,1.0000,R-61688
I-3452,30.000,ml,0.00100000,1.0000,R-61739
I-3965,85.000,g,0.00100000,1.0000,R-61739
I-52016,1.000,ea,1.00000000,1.0000,R-61739
P-29170,40.000,g,0.00100000,1.0000,R-61739
P-56457,30.000,ml,0.00100000,1.0000,R-61739
I-1120,1.000,CT,1.00000000,1.0000,R-61742
I-2141,20.000,g,0.00100000,1.0000,R-61742
I-2697,15.000,g,1.00000000,1.0000,R-61742
I-3624,2.000,g,0.00100000,1.0000,R-61742
I-4463,10.000,g,0.00220462,1.0000,R-61742
P-50966,20.000,g,0.00100000,1.0000,R-61742
P-54697,1.000,each,1.00000000,1.0000,R-61742
P-57294,50.000,g,1.00000000,1.0000,R-61742
I-1120,1.000,CT,1.00000000,1.0000,R-61749
I-14179,30.000,g,0.00100000,1.0000,R-61749
I-4978,20.000,g,0.00100000,1.0000,R-61749
P-25761,15.000,g,0.00220462,1.0000,R-61749
P-26067,30.000,ml,0.00100000,1.0000,R-61749
P-48870,80.000,g,0.00100000,1.0000,R-61749
P-9765,20.000,g,0.00100000,1.0000,R-61749
I-1120,1.000,CT,1.00000000,1.0000,R-61755
I-2126,20.000,g,0.00100000,1.0000,R-61755
I-4463,10.000,g,0.00220462,1.0000,R-61755
P-26226,45.000,ml,0.00100000,1.0000,R-61755
P-50801,5.000,g,0.00100000,1.0000,R-61755
P-61756,70.000,g,0.00100000,1.0000,R-61755
P-50429,3.000,g,1.00000000,1.0000,R-61758
P-61757,300.000,g,0.00100000,1.0000,R-61758
P-61621,300.000,g,0.00100000,1.0000,R-61763
I-1120,1.000,CT,1.00000000,1.0000,R-61778
I-14179,40.000,g,0.00100000,1.0000,R-61778
I-2141,30.000,g,0.00100000,1.0000,R-61778
I-2146,20.000,g,0.00100000,1.0000,R-61778
I-3389,15.000,ml,0.00100000,1.0000,R-61778
I-7953,30.000,g,0.00100000,1.0000,R-61778
I-1120,1.000,CT,1.00000000,1.0000,R-61779
I-14179,30.000,g,0.00100000,1.0000,R-61779
I-2697,15.000,g,1.00000000,1.0000,R-61779
I-4463,10.000,g,0.00220462,1.0000,R-61779
P-26205,100.000,g,0.00100000,1.0000,R-61779
I-1120,1.000,CT,1.00000000,1.0000,R-61780
I-11903,15.000,g,0.00100000,1.0000,R-61780
I-14179,15.000,g,0.00100000,1.0000,R-61780
I-4463,10.000,g,0.00220462,1.0000,R-61780
P-49002,20.000,g,0.00100000,1.0000,R-61780
P-57213,30.000,g,0.00220462,1.0000,R-61780
I-1120,1.000,CT,1.00000000,1.0000,R-61781
I-14179,20.000,g,0.00100000,1.0000,R-61781
I-2122,20.000,g,0.00100000,1.0000,R-61781
I-4896,15.000,g,0.00220462,1.0000,R-61781
P-10241,30.000,g,0.00100000,1.0000,R-61781
P-48870,60.000,g,0.00100000,1.0000,R-61781
P-50802,20.000,g,0.00100000,1.0000,R-61781
P-8196,30.000,ml,0.00100000,1.0000,R-61781
I-1120,1.000,CT,1.00000000,1.0000,R-61782
I-14179,30.000,g,0.00100000,1.0000,R-61782
I-3624,2.000,g,0.00100000,1.0000,R-61782
I-4463,10.000,g,0.00220462,1.0000,R-61782
P-26205,100.000,g,0.00100000,1.0000,R-61782
P-48489,20.000,g,0.00100000,1.0000,R-61782
I-4598,1.000,CT,1.00000000,0.0013,P-12954
I-2319,112.000,g,0.00100000,112.0000,P-16305
I-1813,125.000,ml,0.03381406,55.1146,P-26077
I-8060,4.000,lb,453.59200000,1.7637,P-26077
P-18907,45.000,g,1.00000000,19.8413,P-26077
P-26020,335.000,g,0.00100000,147.7072,P-26077
P-44896,60.000,g,0.00100000,26.4550,P-26077
I-36672,2.260,Kg,2.20462000,0.4982,P-26143
P-53277,2.500,L,1.00000000,0.5511,P-26143
P-29315,80.000,L,1.00000000,0.5298,P-26169
P-34085,88.000,Kg,1.00000000,0.5828,P-26169
I-1028,0.500,CT,1.00000000,0.5000,P-26170
P-26077,5.000,g,0.00100000,5.0000,P-26170
I-1813,30.000,ml,0.03381406,0.0545,P-26231
I-3623,1.000,g,1.00000000,0.0018,P-26231
I-4847,5.000,g,0.00220462,0.0091,P-26231
I-4919,5.000,g,0.00220462,0.0091,P-26231
I-8060,454.000,g,1.00000000,0.8255,P-26231
P-18907,2.000,g,1.00000000,0.0036,P-26231
P-48489,80.000,g,0.00100000,0.1455,P-26231
I-11842,1.000,LOAF,1.00000000,0.0625,P-26234
I-2141,120.000,g,0.00100000,7.5000,P-26234
I-3632,20.000,g,1.00000000,1.2500,P-26234
P-26231,180.000,g,1.00000000,11.2500,P-26234
I-3388,1.000,oz,0.02954585,0.0500,P-26673
I-3424,10.000,lb,1.00000000,0.5000,P-26673
I-5983,20.000,L,1.00000000,1.0000,P-26673
I-6026,1.000,g,1.00000000,0.0500,P-26673
I-11216,20.000,g,0.00100000,1.8182,P-29315
I-19737,2.840,L,1.00000000,0.2582,P-29315
I-2217,2.000,L,1.00000000,0.1818,P-29315
I-2251,1.000,L,1.00000000,0.0909,P-29315
I-3321,80.000,ml,0.00142019,7.2727,P-29315
I-3388,50.000,ml,0.00100000,4.5455,P-29315
I-3621,10.000,g,1.00000000,0.9091,P-29315
I-3679,5.680,L,1.00000000,0.5164,P-29315
P-18907,75.000,g,1.00000000,6.8182,P-29315
P-26020,90.000,g,0.00100000,8.1818,P-29315
P-34880,90.000,g,0.00100000,8.1818,P-29315
I-3388,90.000,ml,0.00100000,25.7143,P-33911
I-4516,3.500,Kg,2.20462000,1.0000,P-33911
P-18907,15.000,g,1.00000000,4.2857,P-33911
I-11207,640.000,g,1.00000000,10.3226,P-34085
I-11216,80.000,g,0.00100000,1.2903,P-34085
I-11217,480.000,ml,0.00100000,7.7419,P-34085
I-1813,160.000,ml,0.03381406,2.5806,P-34085
I-3621,128.000,g,1.00000000,2.0645,P-34085
I-3630,320.000,g,0.03527399,5.1613,P-34085
I-4016,80.000,Kg,1.00000000,1.2903,P-34085
I-6850,8.000,Kg,1000.00000000,0.1290,P-34085
P-18907,640.000,g,1.00000000,10.3226,P-34085
P-26020,800.000,g,0.00100000,12.9032,P-34085
P-34880,800.000,g,0.00100000,12.9032,P-34085
I-4660,5.000,Kg,2.20462000,1.0417,P-34880
I-11207,50.000,g,1.00000000,4.5455,P-35823
I-11211,15.000,g,1.00000000,1.3636,P-35823
I-11216,30.000,g,0.00100000,2.7273,P-35823
I-3435,150.000,ml,0.00100000,13.6364,P-35823
I-3629,70.000,g,0.03527399,6.3636,P-35823
I-3654,25.000,g,1.00000000,2.2727,P-35823
I-3679,2.840,L,1.00000000,0.2582,P-35823
I-4787,50.000,g,0.00220462,4.5455,P-35823
I-4819,4.500,Kg,2.20462000,0.4091,P-35823
I-4975,2.250,Kg,1.00000000,0.2045,P-35823
I-5975,35.000,g,0.00100000,3.1818,P-35823
I-6443,100.000,ml,0.03381406,9.0909,P-35823
P-18907,70.000,g,1.00000000,6.3636,P-35823
P-26020,200.000,g,0.00100000,18.1818,P-35823
P-34880,150.000,g,0.00100000,13.6364,P-35823
P-38556,2.250,Kg,1.00000000,0.2045,P-35823
P-24452,11.550,Kg,2.20462000,1.0132,P-38556
I-4375,1.000,CT,1.00000000,0.0067,P-39057
I-4572,11.400,Kg,2.20462000,1.0206,P-41094
I-11207,25.000,g,1.00000000,5.0000,P-42319
I-11216,10.000,g,0.00100000,2.0000,P-42319
I-19737,4.000,L,1.00000000,0.8000,P-42319
I-2217,450.000,ml,0.00100000,90.0000,P-42319
I-3388,80.000,ml,0.00100000,16.0000,P-42319
I-3623,5.000,g,1.00000000,1.0000,P-42319
I-3629,25.000,g,0.03527399,5.0000,P-42319
I-3630,25.000,g,0.03527399,5.0000,P-42319
I-3654,10.000,g,1.00000000,2.0000,P-42319
I-3660,40.000,g,0.00100000,8.0000,P-42319
I-5983,800.000,ml,0.00100000,160.0000,P-42319
I-6026,25.000,g,1.00000000,5.0000,P-42319
I-8060,80.000,g,1.00000000,16.0000,P-42319
P-26020,50.000,g,0.00100000,10.0000,P-42319
P-34880,50.000,g,0.00100000,10.0000,P-42319
I-11207,3.000,g,1.00000000,4.8000,P-42320
I-11240,400.000,g,0.00100000,640.0000,P-42320
I-1813,15.000,ml,0.03381406,24.0000,P-42320
I-3640,1.000,g,1.00000000,1.6000,P-42320
I-3654,1.000,g,1.00000000,1.6000,P-42320
I-6026,4.000,g,1.00000000,6.4000,P-42320
I-6850,500.000,g,1.00000000,800.0000,P-42320
P-26020,5.000,g,0.00100000,8.0000,P-42320
P-34880,5.000,g,0.00100000,8.0000,P-42320
I-2656,500.000,g,0.00100000,116.2791,P-42356
P-42319,3.000,L,1.00000000,0.6977,P-42356
P-42320,800.000,g,0.00100000,186.0465,P-42356
I-4695,1.000,Kg,2.20462000,2.0000,P-44896
I-12176,10.000,g,0.00100000,2.5000,P-50497
I-3388,100.000,ml,0.00100000,25.0000,P-50497
I-3424,2.000,Kg,2.20462000,0.5000,P-50497
I-5983,30.000,L,1.00000000,7.5000,P-50497
I-3141,300.000,ml,1.00000000,29.1262,P-53277
I-5983,10.000,L,1.00000000,0.9709,P-53277
P-57227,2.000,Kg,1.00000000,0.1942,P-53277
I-3388,200.000,ml,0.00100000,30.3030,P-56113
I-3695,500.000,ml,0.00100000,75.7576,P-56113
I-4557,5.000,Kg,1.00000000,0.7576,P-56113
P-18907,30.000,g,1.00000000,4.5455,P-56113
P-24452,1.000,Kg,2.20462000,0.1515,P-56113
P-26020,50.000,g,0.00100000,7.5758,P-56113
P-57213,5.000,Kg,2.20462000,0.7576,P-56113
I-3318,20.000,g,1.00000000,2.7285,P-56552
I-3389,90.000,ml,0.00100000,12.2783,P-56552
I-3679,3.000,Kg,0.94667000,0.4093,P-56552
I-4642,1.000,Kg,2.20462000,0.1364,P-56552
I-4695,50.000,g,0.00220462,6.8213,P-56552
I-4745,1.000,Kg,2.20462000,0.1364,P-56552
I-4792,1.000,Kg,2.20462000,0.1364,P-56552
I-4962,1.000,Kg,2.20462000,0.1364,P-56552
P-18907,10.000,g,1.00000000,1.3643,P-56552
P-26020,150.000,g,0.00100000,20.4638,P-56552
I-2911,2.000,g,0.00100000,0.2857,P-56740
I-3159,2.000,Tbsp,0.01420000,0.2857,P-56740
I-3389,30.000,ml,0.00100000,4.2857,P-56740
I-3679,0.750,can,0.17986723,0.1071,P-56740
I-4010,5.000,Kg,1.00000000,0.7143,P-56740
I-4919,15.000,g,0.00220462,2.1429,P-56740
P-12954,400.000,g,1.00000000,57.1429,P-56740
P-18746,250.000,g,0.00100000,35.7143,P-56740
P-18907,10.000,g,1.00000000,1.4286,P-56740
P-26020,50.000,g,0.00100000,7.1429,P-56740
P-50429,20.000,g,1.00000000,2.8571,P-56740
P-50500,30.000,g,1.00000000,4.2857,P-56740
P-9745,500.000,g,0.00220462,71.4286,P-56740
P-39167,2.000,Kg,1.00000000,0.5000,P-57227
P-41094,1.000,Kg,1.00000000,0.2500,P-57227
P-41095,1.000,Kg,1.00000000,0.2500,P-57227
I-2658,31.400,g,0.00100000,1.0000,P-58757
P-26143,170.000,g,0.00100000,1.0000,R-28323
P-26169,275.000,g,0.00100000,1.0000,R-28323
P-26170,1.000,ea,1.00000000,1.0000,R-28324
P-16305,1.000,ea,1.00000000,1.0000,R-30537
P-35823,225.000,g,0.00100000,1.0000,R-36043
P-26143,170.000,g,0.00100000,1.0000,R-37050
P-26169,275.000,g,0.00100000,1.0000,R-37050
P-26170,0.500,ea,1.00000000,1.0000,R-37050
P-35823,113.000,g,0.00100000,1.0000,R-37050
P-26143,170.000,g,0.00100000,1.0000,R-37051
P-26169,275.000,g,0.00100000,1.0000,R-37051
P-26170,1.000,ea,1.00000000,1.0000,R-37051
P-35823,225.000,g,0.00100000,1.0000,R-37051
P-26143,170.000,g,0.00100000,1.0000,R-42358
P-42356,225.000,g,0.00100000,1.0000,R-42358
P-26143,170.000,g,0.00100000,1.0000,R-42369
P-26170,0.500,ea,1.00000000,1.0000,R-42369
P-35823,113.000,g,0.00100000,1.0000,R-42369
P-42356,225.000,g,0.00100000,1.0000,R-42369
P-26143,170.000,g,0.00100000,1.0000,R-42370
P-26170,1.000,ea,1.00000000,1.0000,R-42370
P-35823,225.000,g,0.00100000,1.0000,R-42370
P-42356,225.000,g,0.00100000,1.0000,R-42370
I-2254,75.000,ml,0.00100000,1.0000,R-44570
P-16305,1.000,ea,1.00000000,1.0000,R-44570
P-26068,45.000,g,0.00100000,1.0000,R-44570
P-39057,3.000,g,1.00000000,1.0000,R-44570
P-58757,220.000,g,1.00000000,1.0000,R-44570
P-26143,170.000,g,0.00100000,1.0000,R-47340
P-26234,1.000,ea,1.00000000,1.0000,R-51585
P-50429,10.000,g,1.00000000,1.0000,R-54176
P-50497,180.000,g,0.00100000,1.0000,R-54176
P-56740,400.000,g,0.00100000,1.0000,R-54176
I-2254,75.000,ml,0.00100000,1.0000,R-56115
P-26068,45.000,g,0.00100000,1.0000,R-56115
P-39057,3.000,g,1.00000000,1.0000,R-56115
P-58757,220.000,g,1.00000000,1.0000,R-56115
I-2141,10.000,g,0.00100000,1.0000,R-56884
P-26673,180.000,g,0.00220462,1.0000,R-56884
P-50429,3.000,g,1.00000000,1.0000,R-56884
P-56552,250.000,g,0.00100000,1.0000,R-56884
P-56113,135.000,g,0.00100000,1.0000,R-57165
P-33911,140.000,g,0.00100000,1.0000,R-57565
P-26234,0.500,ea,1.00000000,1.0000,R-57710
P-33911,70.000,g,0.00100000,1.0000,R-57710
P-50429,10.000,g,1.00000000,1.0000,R-57710
P-50497,180.000,g,0.00100000,1.0000,R-57710
P-56740,400.000,g,0.00100000,1.0000,R-57710
P-26234,1.000,ea,1.00000000,1.0000,R-57711
P-33911,140.000,g,0.00100000,1.0000,R-57711
P-50429,10.000,g,1.00000000,1.0000,R-57711
P-50497,180.000,g,0.00100000,1.0000,R-57711
P-56740,400.000,g,0.00100000,1.0000,R-57711
I-2141,10.000,g,0.00100000,1.0000,R-57712
P-26234,0.500,ea,1.00000000,1.0000,R-57712
P-26673,180.000,g,0.00220462,1.0000,R-57712
P-33911,70.000,g,0.00100000,1.0000,R-57712
P-50429,3.000,g,1.00000000,1.0000,R-57712
P-56552,250.000,g,0.00100000,1.0000,R-57712
I-2141,10.000,g,0.00100000,1.0000,R-57713
P-26234,1.000,ea,1.00000000,1.0000,R-57713
P-26673,180.000,g,0.00220462,1.0000,R-57713
P-33911,140.000,g,0.00100000,1.0000,R-57713
P-50429,3.000,g,1.00000000,1.0000,R-57713
P-56552,250.000,g,0.00100000,1.0000,R-57713
I-2254,75.000,ml,0.00100000,1.0000,R-57808
P-26068,45.000,g,0.00100000,1.0000,R-57808
P-39057,3.000,g,1.00000000,1.0000,R-57808
P-56113,135.000,g,0.00100000,1.0000,R-57808
P-58757,220.000,g,1.00000000,1.0000,R-57808
I-2254,75.000,ml,0.00100000,1.0000,R-57809
P-16305,1.000,ea,1.00000000,1.0000,R-57809
P-26068,45.000,g,0.00100000,1.0000,R-57809
P-39057,3.000,g,1.00000000,1.0000,R-57809
P-56113,135.000,g,0.00100000,1.0000,R-57809
P-58757,220.000,g,1.00000000,1.0000,R-57809
P-26234,1.000,ea,1.00000000,1.0000,R-61434
I-2158,50.000,CT,1.00000000,1.0000,P-26047
I-5983,2.000,L,1.00000000,0.0400,P-26047
I-2156,1.000,Kg,1.00000000,0.0012,P-26055
P-18907,5.000,g,1.00000000,0.0059,P-26055
I-3388,5.000,ml,0.00100000,5.0000,P-26056
I-4933,450.000,g,0.00220462,450.0000,P-26056
P-18907,0.500,g,1.00000000,0.5000,P-26056
I-2158,1.000,CT,1.00000000,1.0000,P-26057
I-3388,2.000,ml,0.00100000,2.0000,P-26057
P-18907,0.500,g,1.00000000,0.5000,P-26057
I-1813,250.000,ml,0.03381406,250.0000,P-26058
I-3388,750.000,ml,0.00100000,750.0000,P-26058
I-1813,125.000,ml,0.03381406,48.0769,P-26063
I-3284,30.000,ml,0.00200000,11.5385,P-26063
I-3660,325.000,g,0.00100000,125.0000,P-26063
I-4531,1.800,Kg,2.20462000,0.6923,P-26063
I-5983,250.000,ml,0.00100000,96.1538,P-26063
P-50495,125.000,ml,0.00100000,48.0769,P-26063
I-4463,10.000,g,0.00220462,0.6667,P-26069
P-18907,0.100,g,1.00000000,0.0067,P-26069
P-26058,5.000,ml,0.00100000,0.3333,P-26069
I-2158,1.000,CT,1.00000000,1.0000,P-26481
I-3222,250.000,g,0.00100000,10.4167,P-26631
I-3360,2.000,Kg,1.00000000,0.0833,P-26631
I-5983,2.000,L,1.00000000,0.0833,P-26631
I-3360,2.000,Kg,1.00000000,0.4167,P-28285
I-5983,2.800,L,1.00000000,0.5833,P-28285
I-3223,2.840,L,1.00000000,0.9161,P-32739
I-3284,20.000,ml,0.00200000,6.4516,P-32739
I-3660,250.000,g,0.00100000,80.6452,P-32739
I-27410,57.000,g,0.00100000,2.8500,P-34084
I-14773,800.000,g,0.00100000,200.0000,P-34892
I-5983,3.000,L,1.00000000,0.7500,P-34892
I-8060,1.360,Kg,1000.00000000,0.3400,P-34892
I-2158,1.000,CT,1.00000000,1.0000,P-44587
I-3386,15.000,ml,0.00100000,15.0000,P-44587
P-18907,0.250,g,1.00000000,0.2500,P-44587
I-17667,5.000,Kg,1.00000000,1.4286,P-44592
I-3387,30.000,ml,0.00100000,18.7500,P-44913
I-4472,7.000,CT,1.00000000,4.3750,P-44913
I-4973,900.000,g,1.00000000,562.5000,P-44913
I-6443,45.000,ml,0.03381406,28.1250,P-44913
P-18907,5.000,g,1.00000000,3.1250,P-44913
I-27410,5.000,Kg,1.00000000,2.8571,P-46076
I-3360,2.000,Kg,1.00000000,0.2667,P-50347
I-3625,3.000,g,1.00000000,0.4000,P-50347
I-4308,300.000,g,0.00100000,40.0000,P-50347
I-4461,1.000,Kg,5.49451000,0.1333,P-50347
I-5983,3.000,L,1.00000000,0.4000,P-50347
I-3360,2.000,Kg,1.00000000,0.3125,P-50349
I-3471,400.000,g,0.00100000,62.5000,P-50349
I-3625,15.000,g,1.00000000,2.3438,P-50349
I-3638,5.000,g,1.00000000,0.7813,P-50349
I-4308,500.000,g,0.00100000,78.1250,P-50349
I-5983,3200.000,L,1.00000000,500.0000,P-50349
I-2217,1.000,L,1.00000000,0.5000,P-50350
I-3625,20.000,g,1.00000000,10.0000,P-50350
I-3661,30.000,g,0.00100000,15.0000,P-50350
I-1489,300.000,g,0.00220462,136.3636,P-50598
I-2217,1.000,L,1.00000000,0.4545,P-50598
I-3661,30.000,g,0.00100000,13.6364,P-50598
I-4507,1050.000,g,0.00555000,1.6154,P-50636
I-1813,125.000,ml,0.03381406,50.0000,P-50739
I-29389,2.500,Kg,1.00000000,1.0000,P-50739
I-2979,5.000,g,1.00000000,2.0000,P-50739
I-3284,30.000,ml,0.00200000,12.0000,P-50739
I-3660,325.000,g,0.00100000,130.0000,P-50739
I-5983,250.000,ml,0.00100000,100.0000,P-50739
P-50495,125.000,ml,0.00100000,50.0000,P-50739
I-33795,2.270,Kg,2.20462000,1.1350,P-51568
P-18907,5.000,g,1.00000000,2.5000,P-51568
P-39057,10.000,g,1.00000000,5.0000,P-51568
I-3284,30.000,ml,0.00200000,12.0000,P-56453
I-3660,325.000,g,0.00100000,130.0000,P-56453
I-4907,900.000,g,0.00100000,360.0000,P-56453
I-5016,900.000,g,0.00100000,360.0000,P-56453
I-5983,250.000,ml,0.00100000,100.0000,P-56453
P-50495,125.000,ml,0.00100000,50.0000,P-56453
I-1813,125.000,ml,0.03381406,38.2497,P-58949
I-3284,10.000,ml,0.00200000,3.0600,P-58949
I-3660,250.000,g,0.00100000,76.4994,P-58949
I-4907,2.250,Kg,1.00000000,0.6885,P-58949
I-5983,625.000,ml,0.00100000,191.2485,P-58949
I-6820,60.000,g,0.00100000,18.3599,P-58949
I-1820,1.000,L,1.00000000,0.8333,P-61704
I-3660,200.000,g,0.00100000,166.6667,P-61704
P-50495,120.000,ml,0.00100000,100.0000,P-61704
P-28285,240.000,g,0.00100000,1.0000,R-12345
P-50598,60.000,ml,0.00100000,1.0000,R-12345
P-58949,60.000,ml,0.00100000,1.0000,R-12345
P-26631,2.000,ea,1.00000000,1.0000,R-12346
P-32739,60.000,ml,0.00100000,1.0000,R-12346
P-58949,60.000,ml,0.00100000,1.0000,R-12346
P-26055,125.000,g,1.00000000,1.0000,R-28280
P-26056,1.000,ea,1.00000000,1.0000,R-28280
P-26069,15.000,g,1.00000000,1.0000,R-28280
P-34084,10.000,g,1.00000000,1.0000,R-28280
P-51568,250.000,g,0.00100000,1.0000,R-28280
R-28288,0.500,ea,1.00000000,1.0000,R-28280
I-14181,1.000,slice,1.00000000,1.0000,R-28281
I-3348,40.000,ml,0.00100000,1.0000,R-28281
I-52016,1.000,ea,1.00000000,1.0000,R-28281
P-18907,0.500,g,1.00000000,1.0000,R-28281
P-26057,1.000,ea,1.00000000,1.0000,R-28281
P-26069,10.000,g,1.00000000,1.0000,R-28281
P-34084,20.000,g,1.00000000,1.0000,R-28281
P-26055,125.000,g,1.00000000,1.0000,R-28286
I-27407,2.000,ea,1.00000000,1.0000,R-28288
P-26056,1.000,ea,1.00000000,1.0000,R-28291
I-29688,1.000,ea,1.00000000,1.0000,R-30406
P-18907,0.500,g,1.00000000,1.0000,R-35772
P-51568,250.000,g,0.00100000,1.0000,R-35772
P-26047,0.250,ea,1.00000000,1.0000,R-37340
P-26057,0.500,ea,1.00000000,1.0000,R-37340
P-26481,0.250,ea,1.00000000,1.0000,R-37340
I-1152,1.000,CT,1.00000000,1.0000,R-44024
P-18907,0.500,g,1.00000000,1.0000,R-44024
P-26055,90.000,g,1.00000000,1.0000,R-44024
P-26069,20.000,g,1.00000000,1.0000,R-44024
P-34892,15.000,ml,0.00100000,1.0000,R-44024
P-44592,65.000,g,0.00100000,1.0000,R-44024
I-3670,15.000,ml,0.00100000,1.0000,R-50348
P-32739,60.000,ml,0.00100000,1.0000,R-50348
P-50347,240.000,ml,0.00100000,1.0000,R-50348
P-50739,60.000,ml,0.00100000,1.0000,R-50348
I-3670,15.000,ml,0.00100000,1.0000,R-50351
P-50349,240.000,ml,0.00100000,1.0000,R-50351
P-50350,60.000,ml,0.00100000,1.0000,R-50351
I-14181,1.000,slice,1.00000000,1.0000,R-50368
I-2310,2.000,slice,1.00000000,1.0000,R-50368
I-3348,40.000,ml,0.00100000,1.0000,R-50368
I-4463,10.000,g,0.00220462,1.0000,R-50368
P-18907,0.250,g,1.00000000,1.0000,R-50368
P-26057,1.000,ea,1.00000000,1.0000,R-50368
P-26058,5.000,ml,0.00100000,1.0000,R-50368
P-46862,40.000,g,0.00100000,1.0000,R-50368
R-30406,1.000,ea,1.00000000,1.0000,R-50368
I-2586,3.000,CT,1.00000000,1.0000,R-50569
I-2899,45.000,g,1.00000000,1.0000,R-50569
P-32739,25.000,ml,0.00100000,1.0000,R-50569
P-50636,90.000,g,1.00000000,1.0000,R-50569
I-17618,3.000,slice,1.00000000,1.0000,R-51146
I-2306,3.000,slice,1.00000000,1.0000,R-51146
I-2586,3.000,CT,1.00000000,1.0000,R-51146
I-3365,10.000,ml,0.00100000,1.0000,R-51146
P-26205,25.000,g,0.00100000,1.0000,R-51146
I-2586,3.000,CT,1.00000000,1.0000,R-55131
P-26063,100.000,ml,0.00100000,1.0000,R-55131
P-50598,25.000,ml,0.00100000,1.0000,R-55131
I-55414,1.000,each,1.00000000,1.0000,R-55155
P-26069,5.000,g,1.00000000,1.0000,R-55155
P-44587,1.000,ea,1.00000000,1.0000,R-55155
P-44913,30.000,g,0.00100000,1.0000,R-55155
P-46076,20.000,g,0.00100000,1.0000,R-55155
P-46862,20.000,g,0.00100000,1.0000,R-55155
P-28285,240.000,g,0.00100000,1.0000,R-56488
P-50598,60.000,ml,0.00100000,1.0000,R-56488
P-56453,60.000,ml,0.00100000,1.0000,R-56488
P-26063,60.000,ml,0.00100000,1.0000,R-56489
P-28285,240.000,g,0.00100000,1.0000,R-56489
P-50598,40.000,ml,0.00100000,1.0000,R-56489
P-34084,20.000,g,1.00000000,1.0000,R-58255
I-2146,60.000,g,0.00100000,1.0000,R-61686
I-2586,3.000,CT,1.00000000,1.0000,R-61686
P-32739,25.000,ml,0.00100000,1.0000,R-61686
P-61704,100.000,ml,0.00100000,1.0000,R-61686
I-36672,2.250,Kg,2.20462000,0.5000,P-26090
I-5983,3.500,L,1.00000000,0.7778,P-26090
I-11215,20.000,g,0.00220462,0.0455,P-26175
I-11216,20.000,g,0.00100000,0.0455,P-26175
I-2911,40.000,g,0.00100000,0.0909,P-26175
I-3617,20.000,g,1.00000000,0.0455,P-26175
I-3620,40.000,g,1.00000000,0.0909,P-26175
I-3621,20.000,g,1.00000000,0.0455,P-26175
I-3625,20.000,g,1.00000000,0.0455,P-26175
I-3629,40.000,g,0.03527399,0.0909,P-26175
I-3632,20.000,g,1.00000000,0.0455,P-26175
I-3633,40.000,g,1.00000000,0.0909,P-26175
I-3638,20.000,g,1.00000000,0.0455,P-26175
I-3640,60.000,g,1.00000000,0.1364,P-26175
I-3654,40.000,g,1.00000000,0.0909,P-26175
I-42230,40.000,g,1.00000000,0.0909,P-26175
I-6026,125.000,g,1.00000000,0.2841,P-26175
I-1820,125.000,ml,0.00100000,41.6667,P-26181
I-3388,125.000,ml,0.00100000,41.6667,P-26181
I-3435,340.000,g,0.00101284,113.3333,P-26181
I-3572,30.000,ml,0.00100000,10.0000,P-26181
I-3642,10.000,g,1.00000000,3.3333,P-26181
I-3670,125.000,ml,0.00100000,41.6667,P-26181
I-3838,4.000,Kg,1.00000000,1.3333,P-26181
I-4657,10.000,g,0.00220462,3.3333,P-26181
I-47774,30.000,ml,0.00100000,10.0000,P-26181
I-5983,1.000,L,1.00000000,0.3333,P-26181
I-9382,125.000,ml,0.00100000,41.6667,P-26181
P-26175,100.000,g,1.00000000,33.3333,P-26181
I-1813,500.000,ml,0.03381406,125.0000,P-26196
I-3370,45.000,g,0.95015160,11.2500,P-26196
I-3388,3.000,L,1.00000000,0.7500,P-26196
I-3660,30.000,g,0.00100000,7.5000,P-26196
I-4695,125.000,g,0.00220462,31.2500,P-26196
I-4894,125.000,g,0.00220462,31.2500,P-26196
I-6443,250.000,ml,0.03381406,62.5000,P-26196
I-6825,250.000,ml,0.00100000,62.5000,P-26196
P-18907,5.000,g,1.00000000,1.2500,P-26196
P-26020,28.000,g,0.00100000,7.0000,P-26196
